id,customer_name,legal_form,region,country,city,postal_code,segment,industry,language,sales_rep_id,created_at,last_contact_at,is_active,credit_limit,employee_count,vat_id,email,phone
159,Westlog 159 GmbH,AG,Süd,DE,Leipzig,22703,smb,Software,en,12,2023-12-20,2024-11-22,false,500000,35,DE100000159,c159@example.com,+49-49-100159
160,Elbe 160 GmbH,GmbH,West,DE,Köln,22720,smb,Manufacturing,en,3,2022-04-18,2022-07-28,true,50000,220,DE100000160,c160@example.com,+49-50-100160
161,Westlog 161 GmbH,GmbH,Export,UK,München,22737,public,Software,de,10,2022-10-30,2022-10-31,false,5000,4,DE100000161,c161@example.com,+49-51-100161
162,Elbe 162 GmbH,GmbH,Ost,DE,Leipzig,22754,smb,Software,de,9,2022-04-03,2022-11-22,true,50000,35,DE100000162,c162@example.com,+49-52-100162
163,Alpin 163 GmbH,KG,Süd,DE,Frankfurt,22771,enterprise,Logistics,de,2,2022-02-10,2022-03-30,true,5000,4,DE100000163,c163@example.com,+49-53-100163
164,Donau 164 GmbH,KG,Ost,DE,Leipzig,22788,smb,Software,de,4,2023-03-25,2023-06-26,false,150000,80,DE100000164,c164@example.com,+49-54-100164
165,Rhein 165 GmbH,AG,Nord,DE,Hamburg,22805,midmarket,Energy,de,6,2023-05-05,2023-07-25,false,500000,80,DE100000165,c165@example.com,+49-55-100165
166,Hanse 166 GmbH,GmbH,Ost,DE,Frankfurt,22822,midmarket,Logistics,en,9,2023-01-24,2023-03-22,true,150000,4,DE100000166,c166@example.com,+49-56-100166
167,Elbe 167 GmbH,AG,Nord,DE,Leipzig,22839,enterprise,Healthcare,fr,11,2023-12-23,2024-12-09,true,5000,80,DE100000167,c167@example.com,+49-57-100167
168,Rhein 168 GmbH,AG,West,DE,Frankfurt,22856,smb,Manufacturing,de,3,2023-11-11,2024-07-26,true,150000,12,DE100000168,c168@example.com,+49-58-100168
169,Alpin 169 GmbH,GmbH,Nord,DE,Stuttgart,22873,midmarket,Healthcare,en,6,2022-12-05,2023-06-29,true,5000,80,DE100000169,c169@example.com,+49-59-100169
170,Main 170 GmbH,KG,Süd,DE,Hamburg,22890,public,Energy,de,12,2023-05-26,2023-07-17,true,5000,220,DE100000170,c170@example.com,+49-60-100170
171,Alpin 171 GmbH,AG,Süd,DE,Leipzig,22907,public,Software,de,2,2023-09-26,2023-10-23,true,150000,35,DE100000171,c171@example.com,+49-61-100171
172,Main 172 GmbH,GmbH,West,DE,Hamburg,22924,midmarket,Manufacturing,de,8,2023-01-08,2023-07-08,true,50000,220,DE100000172,c172@example.com,+49-62-100172
173,Main 173 GmbH,AG,Süd,DE,Frankfurt,22941,public,Manufacturing,de,12,2022-06-18,2023-04-26,true,5000,80,DE100000173,c173@example.com,+49-63-100173
174,Rhein 174 GmbH,GmbH,Nord,DE,Leipzig,22958,smb,Logistics,en,1,2022-04-21,2023-03-24,true,500000,12,DE100000174,c174@example.com,+49-64-100174
175,Elbe 175 GmbH,e.K.,Export,UK,Stuttgart,22975,midmarket,Energy,fr,5,2022-02-19,2022-05-18,true,15000,4,DE100000175,c175@example.com,+49-65-100175
176,Elbe 176 GmbH,e.K.,Süd,DE,Berlin,22992,midmarket,Software,en,12,2022-11-26,2023-05-20,true,150000,12,DE100000176,c176@example.com,+49-66-100176
177,Elbe 177 GmbH,KG,Nord,DE,Frankfurt,23009,enterprise,Energy,fr,11,2024-02-06,2024-12-25,true,15000,220,DE100000177,c177@example.com,+49-67-100177
178,Westlog 178 GmbH,KG,West,DE,Leipzig,23026,smb,Software,fr,8,2022-05-16,2023-01-16,true,150000,900,DE100000178,c178@example.com,+49-68-100178
179,Nordwerk 179 GmbH,GmbH,West,DE,Hamburg,23043,public,Retail,de,8,2023-03-09,2024-02-15,false,50000,12,DE100000179,c179@example.com,+49-69-100179
180,Alpin 180 GmbH,AG,Export,FR,Köln,23060,public,Manufacturing,fr,10,2022-03-05,2023-02-13,true,15000,900,DE100000180,c180@example.com,+49-70-100180
181,Alpin 181 GmbH,GmbH,West,DE,Berlin,23077,public,Logistics,de,8,2023-12-14,2024-09-21,false,50000,12,DE100000181,c181@example.com,+49-71-100181
182,Hanse 182 GmbH,AG,West,DE,Frankfurt,23094,midmarket,Software,en,8,2023-10-11,2024-01-09,true,5000,12,DE100000182,c182@example.com,+49-72-100182
183,Alpin 183 GmbH,KG,Export,IT,München,23111,enterprise,Manufacturing,de,5,2023-03-15,2023-11-08,true,15000,4,DE100000183,c183@example.com,+49-73-100183
184,Donau 184 GmbH,KG,Nord,DE,Berlin,23128,enterprise,Manufacturing,de,6,2024-03-03,2024-11-27,true,15000,220,DE100000184,c184@example.com,+49-74-100184
185,Elbe 185 GmbH,e.K.,Nord,DE,Hamburg,23145,enterprise,Retail,de,11,2023-07-11,2024-06-14,true,50000,35,DE100000185,c185@example.com,+49-75-100185
186,Nordwerk 186 GmbH,GmbH,Nord,DE,Leipzig,23162,enterprise,Logistics,de,11,2023-07-29,2024-06-21,true,500000,12,DE100000186,c186@example.com,+49-76-100186
187,Rhein 187 GmbH,KG,Export,US,Hamburg,23179,enterprise,Healthcare,fr,10,2022-04-27,2022-12-11,true,50000,900,DE100000187,c187@example.com,+49-77-100187
188,Westlog 188 GmbH,GmbH,Nord,DE,Leipzig,23196,smb,Retail,de,11,2022-04-09,2023-03-25,true,5000,12,DE100000188,c188@example.com,+49-78-100188
189,Rhein 189 GmbH,GmbH,Süd,DE,Leipzig,23213,midmarket,Manufacturing,en,12,2024-01-30,2025-01-31,true,5000,4,DE100000189,c189@example.com,+49-79-100189
190,Ostbau 190 GmbH,KG,Nord,DE,Berlin,23230,public,Logistics,en,6,2023-08-12,2024-03-20,true,150000,900,DE100000190,c190@example.com,+49-80-100190
191,Südhandel 191 GmbH,GmbH,Nord,DE,Leipzig,23247,smb,Software,fr,1,2023-09-26,2023-11-19,true,50000,220,DE100000191,c191@example.com,+49-81-100191
192,Nordwerk 192 GmbH,e.K.,Nord,DE,München,23264,midmarket,Retail,en,6,2023-11-08,2024-08-13,true,15000,35,DE100000192,c192@example.com,+49-82-100192
193,Elbe 193 GmbH,AG,West,DE,Hamburg,23281,smb,Manufacturing,fr,8,2022-01-12,2022-11-13,true,500000,4,DE100000193,c193@example.com,+49-83-100193
194,Hanse 194 GmbH,AG,Süd,DE,Berlin,23298,midmarket,Retail,de,12,2024-01-14,2024-05-06,true,50000,12,DE100000194,c194@example.com,+49-84-100194
195,Elbe 195 GmbH,e.K.,Nord,DE,Leipzig,23315,smb,Software,de,11,2022-02-25,2022-07-03,false,500000,80,DE100000195,c195@example.com,+49-85-100195
196,Ostbau 196 GmbH,GmbH,Export,US,Stuttgart,23332,smb,Retail,de,10,2023-11-03,2024-07-08,true,500000,900,DE100000196,c196@example.com,+49-86-100196
197,Hanse 197 GmbH,KG,Süd,DE,Berlin,23349,midmarket,Manufacturing,de,12,2023-08-04,2023-12-08,true,150000,35,DE100000197,c197@example.com,+49-87-100197
198,Main 198 GmbH,e.K.,Ost,DE,Berlin,23366,enterprise,Software,en,4,2022-12-06,2023-09-14,false,500000,4,DE100000198,c198@example.com,+49-88-100198
199,Alpin 199 GmbH,GmbH,Ost,DE,Leipzig,23383,smb,Manufacturing,fr,4,2022-07-21,2023-06-09,false,500000,220,DE100000199,c199@example.com,+49-89-100199
200,Elbe 200 GmbH,KG,Süd,DE,Stuttgart,23400,public,Energy,de,12,2022-02-07,2022-08-13,true,500000,900,DE100000200,c200@example.com,+49-40-100200
201,Südhandel 201 GmbH,e.K.,Ost,DE,Köln,23417,smb,Energy,de,4,2023-06-07,2024-04-16,true,500000,12,DE100000201,c201@example.com,+49-41-100201
202,Westlog 202 GmbH,e.K.,Süd,DE,Köln,23434,smb,Retail,en,2,2023-08-03,2023-11-29,false,50000,12,DE100000202,c202@example.com,+49-42-100202
203,Rhein 203 GmbH,e.K.,Nord,DE,Berlin,23451,smb,Manufacturing,de,1,2023-01-05,2023-02-26,true,500000,900,DE100000203,c203@example.com,+49-43-100203
204,Westlog 204 GmbH,e.K.,Ost,DE,Leipzig,23468,public,Software,fr,9,2023-08-07,2024-07-06,true,5000,220,DE100000204,c204@example.com,+49-44-100204
205,Hanse 205 GmbH,e.K.,Nord,DE,Frankfurt,23485,public,Healthcare,de,1,2022-12-28,2023-09-10,true,150000,12,DE100000205,c205@example.com,+49-45-100205
206,Westlog 206 GmbH,AG,Nord,DE,München,23502,enterprise,Healthcare,de,11,2022-08-05,2023-07-09,true,50000,900,DE100000206,c206@example.com,+49-46-100206
207,Donau 207 GmbH,AG,Nord,DE,Leipzig,23519,public,Manufacturing,de,11,2022-08-04,2022-08-26,true,500000,12,DE100000207,c207@example.com,+49-47-100207
208,Westlog 208 GmbH,GmbH,Nord,DE,München,23536,enterprise,Retail,fr,,2023-08-10,2024-03-04,true,500000,900,DE100000208,c208@example.com,+49-48-100208
209,Südhandel 209 GmbH,AG,Nord,DE,Berlin,23553,public,Logistics,de,11,2022-10-18,2023-02-07,true,500000,12,DE100000209,c209@example.com,+49-49-100209
210,Alpin 210 GmbH,AG,Ost,DE,Leipzig,23570,enterprise,Logistics,fr,4,2023-06-08,2024-04-05,false,150000,80,DE100000210,c210@example.com,+49-50-100210
211,Rhein 211 GmbH,AG,Nord,DE,Stuttgart,23587,smb,Retail,en,1,2023-06-01,2024-04-10,true,500000,220,DE100000211,c211@example.com,+49-51-100211
212,Donau 212 GmbH,GmbH,Ost,DE,Frankfurt,23604,public,Healthcare,en,4,2022-05-14,2022-11-19,true,500000,80,DE100000212,c212@example.com,+49-52-100212
213,Hanse 213 GmbH,GmbH,Nord,DE,Berlin,23621,midmarket,Software,en,6,2023-01-26,2024-02-22,true,5000,35,DE100000213,c213@example.com,+49-53-100213
214,Nordwerk 214 GmbH,GmbH,West,DE,Stuttgart,23638,smb,Logistics,de,8,2022-01-06,2022-12-24,true,150000,35,DE100000214,c214@example.com,+49-54-100214
215,Alpin 215 GmbH,e.K.,Nord,DE,Stuttgart,23655,enterprise,Healthcare,de,6,2022-09-17,2023-08-31,true,15000,80,DE100000215,c215@example.com,+49-55-100215
216,Elbe 216 GmbH,e.K.,West,DE,Köln,23672,enterprise,Healthcare,de,8,2023-07-27,2024-08-26,true,15000,900,DE100000216,c216@example.com,+49-56-100216
217,Westlog 217 GmbH,GmbH,Nord,DE,München,23689,public,Software,fr,1,2023-12-18,2024-10-27,true,5000,12,DE100000217,c217@example.com,+49-57-100217
218,Westlog 218 GmbH,e.K.,Süd,DE,Stuttgart,23706,public,Manufacturing,de,,2022-04-04,2022-08-16,true,5000,220,DE100000218,c218@example.com,+49-58-100218
219,Donau 219 GmbH,KG,Nord,DE,Leipzig,23723,smb,Retail,en,6,2023-02-15,2023-09-27,false,500000,35,DE100000219,c219@example.com,+49-59-100219
220,Ostbau 220 GmbH,AG,Nord,DE,Leipzig,23740,smb,Software,de,11,2023-12-17,2024-11-16,false,15000,4,DE100000220,c220@example.com,+49-60-100220
221,Rhein 221 GmbH,AG,Export,FR,Leipzig,23757,smb,Manufacturing,fr,10,2023-02-09,2023-07-04,true,500000,220,DE100000221,c221@example.com,+49-61-100221
222,Main 222 GmbH,e.K.,Süd,DE,Stuttgart,23774,smb,Software,de,7,2022-07-19,2023-02-12,true,500000,4,DE100000222,c222@example.com,+49-62-100222
223,Alpin 223 GmbH,KG,Süd,DE,Leipzig,23791,public,Logistics,fr,7,2023-06-10,2024-02-12,true,50000,80,DE100000223,c223@example.com,+49-63-100223
224,Südhandel 224 GmbH,e.K.,West,DE,Leipzig,23808,midmarket,Energy,de,3,2022-09-22,2023-03-02,true,50000,220,DE100000224,c224@example.com,+49-64-100224
225,Alpin 225 GmbH,GmbH,Süd,DE,Berlin,23825,enterprise,Manufacturing,fr,12,2022-09-12,2022-12-12,true,50000,12,DE100000225,c225@example.com,+49-65-100225
226,Ostbau 226 GmbH,e.K.,Ost,DE,Leipzig,23842,midmarket,Retail,de,9,2024-02-04,2024-06-18,true,15000,12,DE100000226,c226@example.com,+49-66-100226
227,Südhandel 227 GmbH,GmbH,Ost,DE,Leipzig,23859,public,Healthcare,de,9,2022-04-20,2023-05-16,true,5000,80,DE100000227,c227@example.com,+49-67-100227
228,Alpin 228 GmbH,e.K.,Süd,DE,München,23876,enterprise,Logistics,de,7,2023-08-12,2024-08-30,true,5000,220,DE100000228,c228@example.com,+49-68-100228
229,Elbe 229 GmbH,KG,Ost,DE,Berlin,23893,midmarket,Logistics,de,9,2022-02-03,2023-01-26,true,50000,900,DE100000229,c229@example.com,+49-69-100229
230,Südhandel 230 GmbH,KG,Nord,DE,Köln,23910,enterprise,Retail,fr,11,2023-08-18,2023-12-30,true,150000,220,DE100000230,c230@example.com,+49-70-100230
231,Rhein 231 GmbH,KG,Süd,DE,Köln,23927,public,Software,en,2,2022-08-04,2022-11-04,true,500000,900,DE100000231,c231@example.com,+49-71-100231
232,Elbe 232 GmbH,e.K.,Nord,DE,Frankfurt,23944,public,Retail,de,1,2022-08-30,2023-09-12,true,5000,12,DE100000232,c232@example.com,+49-72-100232
233,Elbe 233 GmbH,KG,Süd,DE,Frankfurt,23961,public,Software,de,2,2023-10-08,2024-07-21,true,5000,80,DE100000233,c233@example.com,+49-73-100233
234,Main 234 GmbH,GmbH,Nord,DE,Berlin,23978,enterprise,Software,de,1,2022-09-18,2023-03-21,true,50000,35,DE100000234,c234@example.com,+49-74-100234
235,Donau 235 GmbH,AG,Nord,DE,Stuttgart,23995,midmarket,Software,de,1,2023-11-27,2024-05-11,true,150000,900,DE100000235,c235@example.com,+49-75-100235
236,Main 236 GmbH,AG,Süd,DE,Frankfurt,24012,midmarket,Energy,de,2,2022-10-21,2023-05-24,true,500000,80,DE100000236,c236@example.com,+49-76-100236
237,Ostbau 237 GmbH,KG,Ost,DE,Köln,24029,enterprise,Energy,de,4,2022-12-18,2023-10-23,true,50000,80,DE100000237,c237@example.com,+49-77-100237
238,Main 238 GmbH,e.K.,Ost,DE,München,24046,midmarket,Manufacturing,de,9,2023-06-18,2024-06-24,true,50000,900,DE100000238,c238@example.com,+49-78-100238
239,Südhandel 239 GmbH,GmbH,West,DE,Hamburg,24063,public,Healthcare,de,3,2023-02-11,2023-02-24,true,500000,4,DE100000239,c239@example.com,+49-79-100239
240,Rhein 240 GmbH,KG,Nord,DE,München,24080,midmarket,Energy,de,11,2023-11-02,2024-06-15,true,15000,220,DE100000240,c240@example.com,+49-80-100240
241,Hanse 241 GmbH,e.K.,Ost,DE,Berlin,24097,enterprise,Healthcare,en,,2023-01-01,2023-03-11,true,500000,12,DE100000241,c241@example.com,+49-81-100241
242,Donau 242 GmbH,e.K.,West,DE,Stuttgart,24114,enterprise,Software,en,8,2023-10-14,2024-07-16,true,5000,80,DE100000242,c242@example.com,+49-82-100242
243,Nordwerk 243 GmbH,GmbH,Süd,DE,Stuttgart,24131,midmarket,Software,de,7,2022-11-07,2023-07-05,true,150000,80,DE100000243,c243@example.com,+49-83-100243
244,Ostbau 244 GmbH,GmbH,Nord,DE,Stuttgart,24148,enterprise,Retail,en,6,2023-09-04,2024-06-17,true,15000,12,DE100000244,c244@example.com,+49-84-100244
245,Alpin 245 GmbH,GmbH,West,DE,Berlin,24165,midmarket,Healthcare,fr,8,2022-08-14,2023-08-04,true,50000,900,DE100000245,c245@example.com,+49-85-100245
246,Westlog 246 GmbH,AG,West,DE,Köln,24182,smb,Energy,en,8,2022-03-12,2023-01-22,true,500000,80,DE100000246,c246@example.com,+49-86-100246
247,Nordwerk 247 GmbH,AG,Nord,DE,Hamburg,24199,enterprise,Software,de,1,2023-07-02,2024-07-02,true,5000,12,DE100000247,c247@example.com,+49-87-100247
248,Rhein 248 GmbH,KG,Nord,DE,Frankfurt,24216,public,Software,en,1,2022-12-17,2023-12-08,true,50000,4,DE100000248,c248@example.com,+49-88-100248
249,Rhein 249 GmbH,GmbH,Ost,DE,Stuttgart,24233,public,Retail,de,4,2024-03-05,2024-07-11,true,5000,4,DE100000249,c249@example.com,+49-89-100249
250,Ostbau 250 GmbH,GmbH,Export,IT,Berlin,24250,smb,Healthcare,de,5,2023-03-30,2023-11-27,true,50000,35,DE100000250,c250@example.com,+49-40-100250
251,Elbe 251 GmbH,GmbH,Nord,DE,Köln,24267,public,Energy,de,,2023-07-17,2023-10-26,true,5000,900,DE100000251,c251@example.com,+49-41-100251
252,Hanse 252 GmbH,GmbH,Nord,DE,München,24284,enterprise,Healthcare,de,1,2023-03-21,2023-10-09,true,5000,4,DE100000252,c252@example.com,+49-42-100252
253,Hanse 253 GmbH,GmbH,West,DE,München,24301,midmarket,Logistics,de,8,2022-06-08,2023-05-25,true,5000,4,DE100000253,c253@example.com,+49-43-100253
254,Westlog 254 GmbH,e.K.,Süd,DE,München,24318,enterprise,Healthcare,de,2,2022-04-20,2022-11-30,true,5000,900,DE100000254,c254@example.com,+49-44-100254
255,Main 255 GmbH,e.K.,Süd,DE,Stuttgart,24335,enterprise,Healthcare,en,12,2022-02-10,2022-05-18,true,500000,35,DE100000255,c255@example.com,+49-45-100255
256,Elbe 256 GmbH,AG,Süd,DE,Hamburg,24352,midmarket,Logistics,de,7,2023-09-06,2024-01-18,true,150000,4,DE100000256,c256@example.com,+49-46-100256
257,Donau 257 GmbH,KG,Ost,DE,Frankfurt,24369,midmarket,Software,de,9,2022-01-20,2022-12-23,true,150000,12,DE100000257,c257@example.com,+49-47-100257
258,Donau 258 GmbH,KG,Süd,DE,Köln,24386,public,Energy,de,7,2022-06-07,2022-08-02,false,5000,4,DE100000258,c258@example.com,+49-48-100258
259,Ostbau 259 GmbH,GmbH,Ost,DE,Berlin,24403,midmarket,Manufacturing,de,4,2022-02-02,2022-11-21,true,150000,900,DE100000259,c259@example.com,+49-49-100259
260,Nordwerk 260 GmbH,KG,Süd,DE,München,24420,smb,Manufacturing,de,12,2022-09-20,2023-08-21,true,5000,80,DE100000260,c260@example.com,+49-50-100260
261,Rhein 261 GmbH,KG,Ost,DE,Frankfurt,24437,smb,Healthcare,de,4,2024-02-01,2024-10-28,false,5000,35,DE100000261,c261@example.com,+49-51-100261
262,Südhandel 262 GmbH,AG,Nord,DE,Stuttgart,24454,public,Retail,de,1,2022-04-10,2023-01-04,true,500000,900,DE100000262,c262@example.com,+49-52-100262
263,Donau 263 GmbH,KG,Export,UK,Leipzig,24471,public,Manufacturing,de,10,2024-02-24,2024-05-26,true,500000,35,DE100000263,c263@example.com,+49-53-100263
264,Elbe 264 GmbH,KG,West,DE,Frankfurt,24488,enterprise,Logistics,en,8,2022-11-19,2023-11-25,true,15000,220,DE100000264,c264@example.com,+49-54-100264
265,Alpin 265 GmbH,KG,Süd,DE,Berlin,24505,public,Logistics,de,7,2024-02-02,2025-02-07,false,50000,220,DE100000265,c265@example.com,+49-55-100265
266,Nordwerk 266 GmbH,KG,Nord,DE,München,24522,midmarket,Software,de,1,2022-11-06,2023-12-06,true,50000,220,DE100000266,c266@example.com,+49-56-100266
267,Südhandel 267 GmbH,GmbH,Süd,DE,Berlin,24539,enterprise,Retail,de,12,2022-06-08,2022-10-21,true,500000,12,DE100000267,c267@example.com,+49-57-100267
268,Donau 268 GmbH,AG,Nord,DE,Leipzig,24556,smb,Energy,de,6,2023-02-14,2023-10-19,true,500000,4,DE100000268,c268@example.com,+49-58-100268
269,Rhein 269 GmbH,GmbH,West,DE,Frankfurt,24573,smb,Software,de,,2023-08-14,2024-03-23,true,5000,12,DE100000269,c269@example.com,+49-59-100269
270,Rhein 270 GmbH,GmbH,West,DE,Köln,24590,smb,Software,fr,3,2023-10-10,2024-07-25,true,500000,900,DE100000270,c270@example.com,+49-60-100270
271,Main 271 GmbH,GmbH,Nord,DE,München,24607,public,Software,en,1,2023-02-07,2023-04-23,true,5000,80,DE100000271,c271@example.com,+49-61-100271
272,Südhandel 272 GmbH,e.K.,West,DE,Stuttgart,24624,public,Energy,de,3,2022-09-26,2023-10-21,true,500000,12,DE100000272,c272@example.com,+49-62-100272
273,Donau 273 GmbH,AG,Süd,DE,München,24641,smb,Software,en,12,2023-07-29,2024-01-10,true,500000,4,DE100000273,c273@example.com,+49-63-100273
274,Ostbau 274 GmbH,KG,Nord,DE,Köln,24658,smb,Software,de,6,2022-12-23,2023-06-20,true,150000,220,DE100000274,c274@example.com,+49-64-100274
275,Ostbau 275 GmbH,KG,Nord,DE,München,24675,smb,Manufacturing,de,1,2022-08-28,2022-12-30,true,15000,35,DE100000275,c275@example.com,+49-65-100275
276,Main 276 GmbH,e.K.,Nord,DE,Hamburg,24692,enterprise,Retail,fr,11,2022-11-09,2023-02-25,true,500000,35,DE100000276,c276@example.com,+49-66-100276
277,Nordwerk 277 GmbH,e.K.,Süd,DE,Stuttgart,24709,smb,Software,de,12,2022-05-25,2022-06-24,true,500000,35,DE100000277,c277@example.com,+49-67-100277
278,Rhein 278 GmbH,KG,Nord,DE,Leipzig,24726,enterprise,Manufacturing,de,11,2022-03-10,2022-08-06,true,150000,12,DE100000278,c278@example.com,+49-68-100278
279,Donau 279 GmbH,GmbH,Export,IT,München,24743,public,Healthcare,de,5,2023-05-12,2023-06-01,true,500000,35,DE100000279,c279@example.com,+49-69-100279
280,Hanse 280 GmbH,KG,Süd,DE,Köln,24760,enterprise,Retail,fr,7,2022-01-19,2022-06-09,true,50000,80,DE100000280,c280@example.com,+49-70-100280
281,Ostbau 281 GmbH,AG,Ost,DE,Köln,24777,public,Energy,de,4,2022-10-14,2022-11-27,true,500000,900,DE100000281,c281@example.com,+49-71-100281
282,Westlog 282 GmbH,e.K.,West,DE,Köln,24794,enterprise,Logistics,fr,3,2023-08-10,2023-10-16,true,15000,220,DE100000282,c282@example.com,+49-72-100282
283,Elbe 283 GmbH,AG,Süd,DE,Berlin,24811,midmarket,Energy,fr,2,2022-11-13,2023-02-01,true,500000,220,DE100000283,c283@example.com,+49-73-100283
284,Nordwerk 284 GmbH,KG,Export,UK,Berlin,24828,enterprise,Logistics,de,5,2022-05-30,2022-08-15,true,5000,12,DE100000284,c284@example.com,+49-74-100284
285,Donau 285 GmbH,AG,Nord,DE,Stuttgart,24845,midmarket,Retail,de,11,2023-09-13,2024-03-14,false,150000,12,DE100000285,c285@example.com,+49-75-100285
286,Hanse 286 GmbH,AG,Süd,DE,Frankfurt,24862,public,Logistics,en,12,2023-10-28,2024-01-06,true,15000,4,DE100000286,c286@example.com,+49-76-100286
287,Ostbau 287 GmbH,AG,Süd,DE,Frankfurt,24879,midmarket,Manufacturing,de,2,2023-02-27,2023-10-09,true,150000,900,DE100000287,c287@example.com,+49-77-100287
288,Rhein 288 GmbH,GmbH,Süd,DE,Stuttgart,24896,public,Energy,de,7,2023-03-14,2023-10-01,true,500000,220,DE100000288,c288@example.com,+49-78-100288
289,Elbe 289 GmbH,GmbH,Süd,DE,Berlin,24913,public,Manufacturing,de,12,2022-02-09,2022-11-01,true,5000,220,DE100000289,c289@example.com,+49-79-100289
290,Alpin 290 GmbH,e.K.,Süd,DE,Berlin,24930,enterprise,Software,en,12,2022-07-14,2022-10-07,true,500000,4,DE100000290,c290@example.com,+49-80-100290
291,Main 291 GmbH,GmbH,West,DE,Leipzig,24947,smb,Retail,fr,3,2023-10-24,2024-10-14,true,150000,80,DE100000291,c291@example.com,+49-81-100291
292,Ostbau 292 GmbH,e.K.,Süd,DE,Hamburg,24964,enterprise,Software,de,2,2023-08-28,2024-08-29,true,5000,4,DE100000292,c292@example.com,+49-82-100292
293,Rhein 293 GmbH,AG,West,DE,Berlin,24981,public,Manufacturing,de,8,2023-12-26,2024-06-14,true,15000,12,DE100000293,c293@example.com,+49-83-100293
294,Rhein 294 GmbH,KG,Ost,DE,Köln,24998,public,Software,de,4,2022-02-22,2022-04-23,true,15000,4,DE100000294,c294@example.com,+49-84-100294
295,Main 295 GmbH,GmbH,West,DE,Stuttgart,25015,public,Retail,de,,2023-05-25,2024-03-21,true,150000,80,DE100000295,c295@example.com,+49-85-100295
296,Elbe 296 GmbH,KG,Süd,DE,Stuttgart,25032,midmarket,Manufacturing,de,12,2022-09-08,2022-11-22,false,50000,4,DE100000296,c296@example.com,+49-86-100296
297,Alpin 297 GmbH,KG,Nord,DE,Hamburg,25049,smb,Manufacturing,en,1,2023-09-10,2023-12-10,true,50000,220,DE100000297,c297@example.com,+49-87-100297
298,Donau 298 GmbH,KG,West,DE,Hamburg,25066,smb,Software,de,3,2024-02-07,2024-08-13,true,5000,80,DE100000298,c298@example.com,+49-88-100298
299,Südhandel 299 GmbH,KG,Ost,DE,Köln,25083,public,Healthcare,de,4,2022-05-18,2023-05-09,true,5000,4,DE100000299,c299@example.com,+49-89-100299
300,Donau 300 GmbH,KG,West,DE,Berlin,25100,enterprise,Software,fr,3,2023-12-07,2024-09-26,true,50000,12,DE100000300,c300@example.com,+49-40-100300
301,Main 301 GmbH,e.K.,West,DE,Frankfurt,25117,midmarket,Healthcare,de,8,2023-10-10,2024-10-06,true,15000,4,DE100000301,c301@example.com,+49-41-100301
302,Ostbau 302 GmbH,e.K.,Nord,DE,Berlin,25134,smb,Software,de,6,2022-05-01,2023-02-11,true,15000,4,DE100000302,c302@example.com,+49-42-100302
303,Alpin 303 GmbH,KG,West,DE,Stuttgart,25151,enterprise,Manufacturing,de,8,2022-03-11,2023-02-25,true,150000,900,DE100000303,c303@example.com,+49-43-100303
304,Hanse 304 GmbH,KG,West,DE,Leipzig,25168,public,Logistics,de,3,2022-07-18,2023-06-13,true,15000,900,DE100000304,c304@example.com,+49-44-100304
305,Rhein 305 GmbH,GmbH,Süd,DE,Frankfurt,25185,enterprise,Healthcare,de,12,2023-04-19,2024-01-28,true,15000,220,DE100000305,c305@example.com,+49-45-100305
306,Alpin 306 GmbH,GmbH,West,DE,Köln,25202,public,Energy,fr,8,2022-06-02,2022-08-25,true,150000,12,DE100000306,c306@example.com,+49-46-100306
307,Nordwerk 307 GmbH,KG,West,DE,Berlin,25219,smb,Logistics,de,8,2022-11-19,2023-05-28,true,50000,12,DE100000307,c307@example.com,+49-47-100307
308,Ostbau 308 GmbH,GmbH,Süd,DE,Berlin,25236,smb,Logistics,fr,2,2022-02-08,2022-04-27,true,150000,900,DE100000308,c308@example.com,+49-48-100308
309,Südhandel 309 GmbH,AG,Ost,DE,München,25253,smb,Logistics,en,9,2022-05-27,2023-05-27,true,5000,4,DE100000309,c309@example.com,+49-49-100309
310,Südhandel 310 GmbH,KG,Süd,DE,Berlin,25270,smb,Manufacturing,fr,2,2023-09-01,2024-09-27,true,50000,4,DE100000310,c310@example.com,+49-50-100310
311,Hanse 311 GmbH,AG,West,DE,München,25287,enterprise,Software,fr,8,2022-08-03,2023-01-13,true,5000,35,DE100000311,c311@example.com,+49-51-100311
312,Elbe 312 GmbH,GmbH,Nord,DE,München,25304,enterprise,Healthcare,de,6,2023-09-30,2024-02-15,true,50000,220,DE100000312,c312@example.com,+49-52-100312
313,Elbe 313 GmbH,e.K.,Nord,DE,Hamburg,25321,midmarket,Manufacturing,en,1,2022-12-13,2023-11-23,false,150000,4,DE100000313,c313@example.com,+49-53-100313
314,Donau 314 GmbH,e.K.,Nord,DE,Stuttgart,25338,enterprise,Software,de,6,2023-09-03,2023-12-13,true,500000,4,DE100000314,c314@example.com,+49-54-100314
315,Main 315 GmbH,GmbH,Export,UK,Köln,25355,public,Logistics,de,10,2022-04-06,2022-07-29,true,500000,35,DE100000315,c315@example.com,+49-55-100315
316,Hanse 316 GmbH,KG,Export,UK,Berlin,25372,smb,Manufacturing,en,10,2023-11-13,2024-01-09,true,150000,12,DE100000316,c316@example.com,+49-56-100316
317,Elbe 317 GmbH,GmbH,Nord,DE,Berlin,25389,smb,Software,fr,6,2022-05-11,2023-04-08,false,50000,220,DE100000317,c317@example.com,+49-57-100317
